,sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,SteeringWhlAngle,ts
14195,1584854539,967086,1584854539,967109,1584854539,965489,0.017578125,1584854539965489
14196,1584854540,66212,1584854540,66235,1584854540,65789,0.017578125,1584854540065789
14197,1584854540,168003,1584854540,168026,1584854540,165561,0.017578125,1584854540165561
14198,1584854540,266907,1584854540,266945,1584854540,265519,0.017578125,1584854540265519
14199,1584854540,378003,1584854540,378040,1584854540,365664,0.017578125,1584854540365664
14200,1584854540,467616,1584854540,467657,1584854540,465782,0.017578125,1584854540465782
14201,1584854540,577746,1584854540,577808,1584854540,565562,0.017578125,1584854540565562
14202,1584854540,666114,1584854540,666137,1584854540,665717,0.017578125,1584854540665717
14203,1584854540,766566,1584854540,766590,1584854540,765565,0.017578125,1584854540765565
14204,1584854540,866886,1584854540,866909,1584854540,865603,0.017578125,1584854540865603
14205,1584854540,968648,1584854540,968687,1584854540,965723,0.017578125,1584854540965723
14206,1584854541,76666,1584854541,76727,1584854541,65781,0.017578125,1584854541065781
14207,1584854541,165800,1584854541,165823,1584854541,165496,0.017578125,1584854541165496
14208,1584854541,267219,1584854541,267242,1584854541,265779,0.017578125,1584854541265779
14209,1584854541,367840,1584854541,367862,1584854541,365566,0.0185546875,1584854541365566
14210,1584854541,465943,1584854541,465966,1584854541,465555,0.0185546875,1584854541465555
14211,1584854541,568397,1584854541,568437,1584854541,565681,0.0185546875,1584854541565681
14212,1584854541,671771,1584854541,671832,1584854541,665816,0.0185546875,1584854541665816
14213,1584854541,766996,1584854541,767018,1584854541,765516,0.0185546875,1584854541765516
14214,1584854541,871854,1584854541,871890,1584854541,865755,0.01953125,1584854541865755
14215,1584854541,966015,1584854541,966100,1584854541,965584,0.01953125,1584854541965584
14216,1584854542,66289,1584854542,66424,1584854542,65631,0.01953125,1584854542065631
14217,1584854542,166403,1584854542,166531,1584854542,165734,0.01953125,1584854542165734
14218,1584854542,267431,1584854542,267521,1584854542,265807,0.01953125,1584854542265807
14219,1584854542,375280,1584854542,375440,1584854542,365542,0.01953125,1584854542365542
14220,1584854542,467768,1584854542,467885,1584854542,465844,0.01953125,1584854542465844
14221,1584854542,570914,1584854542,570937,1584854542,565810,0.01953125,1584854542565810
14222,1584854542,665875,1584854542,665911,1584854542,665582,0.01953125,1584854542665582
14223,1584854542,765967,1584854542,765990,1584854542,765687,0.01953125,1584854542765687
14224,1584854542,867576,1584854542,867633,1584854542,865815,0.01953125,1584854542865815
14225,1584854542,971090,1584854542,971131,1584854542,965601,0.01953125,1584854542965601
14226,1584854543,68050,1584854543,68141,1584854543,65756,0.0205078125,1584854543065756
14227,1584854543,171350,1584854543,171372,1584854543,165591,0.0205078125,1584854543165591
14228,1584854543,267133,1584854543,267163,1584854543,265648,0.0205078125,1584854543265648
14229,1584854543,366300,1584854543,366324,1584854543,365743,0.0205078125,1584854543365743
14230,1584854543,466623,1584854543,466651,1584854543,465859,0.0205078125,1584854543465859
14231,1584854543,567140,1584854543,567164,1584854543,565599,0.0205078125,1584854543565599
14232,1584854543,678164,1584854543,678293,1584854543,665808,0.0205078125,1584854543665808
14233,1584854543,770351,1584854543,770399,1584854543,765858,0.0205078125,1584854543765858
14234,1584854543,866404,1584854543,866427,1584854543,865620,0.0205078125,1584854543865620
14235,1584854543,966046,1584854543,966069,1584854543,965731,0.0205078125,1584854543965731
14236,1584854544,66262,1584854544,66295,1584854544,65860,0.0205078125,1584854544065860
14237,1584854544,166670,1584854544,166693,1584854544,165599,0.0205078125,1584854544165599
14238,1584854544,267365,1584854544,267491,1584854544,265767,0.0205078125,1584854544265767
14239,1584854544,370187,1584854544,370210,1584854544,365622,0.0205078125,1584854544365622
14240,1584854544,466072,1584854544,466094,1584854544,465670,0.0205078125,1584854544465670
14241,1584854544,567295,1584854544,567318,1584854544,565793,0.0205078125,1584854544565793
14242,1584854544,666234,1584854544,666262,1584854544,665862,0.0205078125,1584854544665862
14243,1584854544,765866,1584854544,765889,1584854544,765589,0.0205078125,1584854544765589
14244,1584854544,867610,1584854544,867648,1584854544,865884,0.0205078125,1584854544865884
14245,1584854544,973423,1584854544,973446,1584854544,965867,0.0205078125,1584854544965867
14246,1584854545,67336,1584854545,67376,1584854545,65631,0.0205078125,1584854545065631
14247,1584854545,166188,1584854545,166211,1584854545,165772,0.0205078125,1584854545165772
14248,1584854545,266268,1584854545,266291,1584854545,265880,0.0205078125,1584854545265880
14249,1584854545,365984,1584854545,366006,1584854545,365660,0.0205078125,1584854545365660
14250,1584854545,466330,1584854545,466354,1584854545,465815,0.0205078125,1584854545465815
14251,1584854545,573644,1584854545,573683,1584854545,565629,0.0205078125,1584854545565629
14252,1584854545,681290,1584854545,681312,1584854545,665685,0.0205078125,1584854545665685
14253,1584854545,767110,1584854545,767148,1584854545,765784,0.0205078125,1584854545765784
14254,1584854545,866658,1584854545,866714,1584854545,865884,0.0205078125,1584854545865884
14255,1584854545,966072,1584854545,966157,1584854545,965639,0.0205078125,1584854545965639
14256,1584854546,66796,1584854546,66879,1584854546,65901,0.0205078125,1584854546065901
14257,1584854546,169655,1584854546,169679,1584854546,165644,0.0205078125,1584854546165644
14258,1584854546,279494,1584854546,279516,1584854546,265656,0.0205078125,1584854546265656
14259,1584854546,367482,1584854546,367505,1584854546,365775,0.0205078125,1584854546365775
14260,1584854546,466487,1584854546,466510,1584854546,465905,0.0205078125,1584854546465905
14261,1584854546,567125,1584854546,567151,1584854546,565701,0.0205078125,1584854546565701
14262,1584854546,666275,1584854546,666357,1584854546,665844,0.0205078125,1584854546665844
14263,1584854546,766206,1584854546,766230,1584854546,765899,0.0205078125,1584854546765899
14264,1584854546,869255,1584854546,869455,1584854546,865767,0.0205078125,1584854546865767
14265,1584854546,974549,1584854546,974571,1584854546,965851,0.0205078125,1584854546965851
14266,1584854547,67953,1584854547,67976,1584854547,65898,0.021484375,1584854547065898
14267,1584854547,166044,1584854547,166066,1584854547,165636,0.0205078125,1584854547165636
14268,1584854547,266475,1584854547,266501,1584854547,265908,0.0205078125,1584854547265908
14269,1584854547,366217,1584854547,366240,1584854547,365899,0.0205078125,1584854547365899
14270,1584854547,466238,1584854547,466260,1584854547,465689,0.0205078125,1584854547465689
14271,1584854547,569222,1584854547,569261,1584854547,565811,0.0205078125,1584854547565811
14272,1584854547,667739,1584854547,667762,1584854547,665913,0.0205078125,1584854547665913
14273,1584854547,765988,1584854547,766011,1584854547,765687,0.0205078125,1584854547765687
14274,1584854547,867405,1584854547,867431,1584854547,865844,0.0205078125,1584854547865844
14275,1584854547,966253,1584854547,966277,1584854547,965893,0.0205078125,1584854547965893
14276,1584854548,66263,1584854548,66286,1584854548,65757,0.0205078125,1584854548065757
14277,1584854548,167131,1584854548,167257,1584854548,165798,0.0205078125,1584854548165798
14278,1584854548,271094,1584854548,271202,1584854548,265904,0.0205078125,1584854548265904
14279,1584854548,367238,1584854548,367261,1584854548,365658,0.0205078125,1584854548365658
14280,1584854548,466488,1584854548,466511,1584854548,465913,0.0205078125,1584854548465913
14281,1584854548,566768,1584854548,566793,1584854548,565902,0.0205078125,1584854548565902
14282,1584854548,666328,1584854548,666352,1584854548,665713,0.021484375,1584854548665713
14283,1584854548,766109,1584854548,766133,1584854548,765811,0.0205078125,1584854548765811
14284,1584854548,867653,1584854548,867690,1584854548,865926,0.021484375,1584854548865926
14285,1584854548,967073,1584854548,967096,1584854548,965698,0.0205078125,1584854548965698
14286,1584854549,68058,1584854549,68090,1584854549,65842,0.0205078125,1584854549065842
14287,1584854549,166291,1584854549,166314,1584854549,165944,0.0205078125,1584854549165944
14288,1584854549,266998,1584854549,267062,1584854549,265748,0.0205078125,1584854549265748
14289,1584854549,366076,1584854549,366098,1584854549,365821,0.017578125,1584854549365821
14290,1584854549,468172,1584854549,468548,1584854549,465945,0.0166015625,1584854549465945
14291,1584854549,572301,1584854549,572339,1584854549,565694,0.01171875,1584854549565694
14292,1584854549,673247,1584854549,673499,1584854549,665916,0.0068359375,1584854549665916
14293,1584854549,806212,1584854549,806255,1584854549,804831,0.009765625,1584854549804831
14294,1584854549,906018,1584854549,906057,1584854549,905475,0.021484375,1584854549905475
14295,1584854550,6431,1584854550,6570,1584854550,5034,0.021484375,1584854550005034
14296,1584854550,106127,1584854550,106151,1584854550,104816,0.009765625,1584854550104816
14297,1584854550,205931,1584854550,206029,1584854550,205492,-0.001953125,1584854550205492
14298,1584854550,305192,1584854550,305968,1584854550,305050,-0.0029296875,1584854550305050
14299,1584854550,406076,1584854550,406150,1584854550,404849,-0.0009765625,1584854550404849
14300,1584854550,506052,1584854550,506098,1584854550,505241,0.001953125,1584854550505241
14301,1584854550,605863,1584854550,605930,1584854550,605049,0.00390625,1584854550605049
14302,1584854550,705543,1584854550,705590,1584854550,704795,0.005859375,1584854550704795
14303,1584854550,805604,1584854550,805624,1584854550,805482,0.0107421875,1584854550805482
14304,1584854550,905637,1584854550,905671,1584854550,905063,0.0107421875,1584854550905063
14305,1584854551,5850,1584854551,5889,1584854551,4833,0.0,1584854551004833
14306,1584854551,105890,1584854551,105912,1584854551,105494,-0.0029296875,1584854551105494
14307,1584854551,206379,1584854551,206416,1584854551,205051,-0.0029296875,1584854551205051
14308,1584854551,305969,1584854551,306007,1584854551,304809,0.0029296875,1584854551304809
14309,1584854551,406857,1584854551,406960,1584854551,405491,0.0029296875,1584854551405491
14310,1584854551,505722,1584854551,505812,1584854551,505062,0.0029296875,1584854551505062
14311,1584854551,606357,1584854551,606395,1584854551,604863,-0.009765625,1584854551604863
14312,1584854551,711836,1584854551,711866,1584854551,705514,-0.015625,1584854551705514
14313,1584854551,826658,1584854551,826714,1584854551,824881,-0.015625,1584854551824881
14314,1584854551,926123,1584854551,926145,1584854551,925718,-0.013671875,1584854551925718
14315,1584854552,26708,1584854552,26730,1584854552,25511,-0.015625,1584854552025511
14316,1584854552,126109,1584854552,126131,1584854552,124866,-0.015625,1584854552124866
14317,1584854552,228462,1584854552,228508,1584854552,225712,-0.015625,1584854552225712
14318,1584854552,326879,1584854552,326903,1584854552,325535,-0.0126953125,1584854552325535
14319,1584854552,425248,1584854552,425275,1584854552,424886,-0.0126953125,1584854552424886
14320,1584854552,526688,1584854552,526747,1584854552,525706,-0.0126953125,1584854552525706
14321,1584854552,626403,1584854552,626425,1584854552,625526,-0.0126953125,1584854552625526
14322,1584854552,726171,1584854552,726211,1584854552,724904,-0.0224609375,1584854552724904
14323,1584854552,828705,1584854552,828728,1584854552,825700,-0.0302734375,1584854552825700
14324,1584854553,8249,1584854553,8275,1584854552,925524,-0.0380859375,1584854552925524
14325,1584854553,105256,1584854553,105279,1584854553,104842,-0.037109375,1584854553104842
14326,1584854553,207534,1584854553,207556,1584854553,205520,-0.037109375,1584854553205520
14327,1584854553,306651,1584854553,306674,1584854553,305078,-0.037109375,1584854553305078
14328,1584854553,406910,1584854553,406954,1584854553,404862,-0.037109375,1584854553404862
14329,1584854553,506823,1584854553,506846,1584854553,505277,-0.037109375,1584854553505277
14330,1584854553,605983,1584854553,606141,1584854553,605110,-0.0380859375,1584854553605110
14331,1584854553,705794,1584854553,705829,1584854553,704861,-0.0380859375,1584854553704861
14332,1584854553,805231,1584854553,805253,1584854553,805070,-0.0341796875,1584854553805070
14333,1584854553,906275,1584854553,906297,1584854553,905095,-0.0322265625,1584854553905095
14334,1584854554,6128,1584854554,6168,1584854554,4874,-0.0224609375,1584854554004874
14335,1584854554,107314,1584854554,107339,1584854554,105528,-0.0263671875,1584854554105528
14336,1584854554,205669,1584854554,205691,1584854554,205102,-0.0400390625,1584854554205102
14337,1584854554,308872,1584854554,308949,1584854554,304849,-0.0419921875,1584854554304849
14338,1584854554,406194,1584854554,406301,1584854554,405548,-0.0380859375,1584854554405548
14339,1584854554,506477,1584854554,506503,1584854554,505102,-0.0107421875,1584854554505102
14340,1584854554,607493,1584854554,607558,1584854554,604895,-0.009765625,1584854554604895
14341,1584854554,706834,1584854554,706873,1584854554,705070,-0.005859375,1584854554705070
14342,1584854554,805654,1584854554,805678,1584854554,805114,-0.009765625,1584854554805114
14343,1584854554,926530,1584854554,926554,1584854554,925767,-0.0439453125,1584854554925767
14344,1584854555,26421,1584854555,26447,1584854555,25592,-0.05078125,1584854555025592
14345,1584854555,126161,1584854555,126229,1584854555,124963,-0.01953125,1584854555124963
14346,1584854555,226191,1584854555,226214,1584854555,225774,-0.009765625,1584854555225774
14347,1584854555,326782,1584854555,326821,1584854555,325566,-0.009765625,1584854555325566
14348,1584854555,426037,1584854555,426059,1584854555,424951,-0.009765625,1584854555424951
14349,1584854555,527323,1584854555,527364,1584854555,525767,0.0078125,1584854555525767
14350,1584854555,625925,1584854555,625947,1584854555,625566,0.017578125,1584854555625566
14351,1584854555,726924,1584854555,726960,1584854555,724959,0.017578125,1584854555724959
14352,1584854555,826345,1584854555,826368,1584854555,825544,0.017578125,1584854555825544
14353,1584854555,925837,1584854555,925860,1584854555,925567,0.017578125,1584854555925567
14354,1584854556,27256,1584854556,27295,1584854556,24966,0.0166015625,1584854556024966
14355,1584854556,127141,1584854556,127229,1584854556,125782,0.0166015625,1584854556125782
14356,1584854556,226435,1584854556,226493,1584854556,225105,0.017578125,1584854556225105
14357,1584854556,325795,1584854556,325822,1584854556,324968,0.0205078125,1584854556324968
14358,1584854556,426913,1584854556,426996,1584854556,425541,0.021484375,1584854556425541
14359,1584854556,526142,1584854556,526167,1584854556,525600,0.021484375,1584854556525600
14360,1584854556,626432,1584854556,626496,1584854556,624989,0.0224609375,1584854556624989
14361,1584854556,726584,1584854556,726606,1584854556,725772,0.0224609375,1584854556725772
14362,1584854556,826725,1584854556,826764,1584854556,825586,0.0224609375,1584854556825586
14363,1584854556,926237,1584854556,926276,1584854556,924964,0.0224609375,1584854556924964
14364,1584854557,27125,1584854557,27147,1584854557,25538,0.0224609375,1584854557025538
14365,1584854557,127190,1584854557,127215,1584854557,125606,0.0224609375,1584854557125606
14366,1584854557,225280,1584854557,225378,1584854557,224993,0.0224609375,1584854557224993
14367,1584854557,327381,1584854557,327404,1584854557,325561,0.0224609375,1584854557325561
14368,1584854557,425926,1584854557,425974,1584854557,425619,0.0224609375,1584854557425619
14369,1584854557,526281,1584854557,526304,1584854557,524999,0.0224609375,1584854557524999
14370,1584854557,627027,1584854557,627050,1584854557,625553,0.0224609375,1584854557625553
14371,1584854557,726485,1584854557,726626,1584854557,725123,0.029296875,1584854557725123
14372,1584854557,826067,1584854557,826090,1584854557,824987,0.037109375,1584854557824987
14373,1584854557,934138,1584854557,934219,1584854557,925575,0.0625,1584854557925575
14374,1584854558,26038,1584854558,26123,1584854558,25611,0.0771484375,1584854558025611
14375,1584854558,125812,1584854558,125837,1584854558,124981,0.08203125,1584854558124981
14376,1584854558,226965,1584854558,227054,1584854558,225581,0.0849609375,1584854558225581
14377,1584854558,327008,1584854558,327030,1584854558,325614,0.0888671875,1584854558325614
14378,1584854558,429675,1584854558,429713,1584854558,425031,0.09375,1584854558425031
14379,1584854558,526144,1584854558,526167,1584854558,525588,0.09375,1584854558525588
14380,1584854558,625979,1584854558,626002,1584854558,625621,0.09765625,1584854558625621
14381,1584854558,728597,1584854558,728619,1584854558,725018,0.107421875,1584854558725018
14382,1584854558,825863,1584854558,825885,1584854558,825576,0.1328125,1584854558825576
14383,1584854558,926379,1584854558,926416,1584854558,925143,0.154296875,1584854558925143
14384,1584854559,37713,1584854559,37736,1584854559,24985,0.1611328125,1584854559024985
14385,1584854559,127350,1584854559,127373,1584854559,125817,0.162109375,1584854559125817
14386,1584854559,225552,1584854559,225575,1584854559,225158,0.1640625,1584854559225158
14387,1584854559,326263,1584854559,326287,1584854559,324995,0.1689453125,1584854559324995
14388,1584854559,426129,1584854559,426151,1584854559,425831,0.17578125,1584854559425831
14389,1584854559,525302,1584854559,525457,1584854559,525159,0.185546875,1584854559525159
14390,1584854559,625577,1584854559,625599,1584854559,625024,0.1953125,1584854559625024
14391,1584854559,726940,1584854559,727045,1584854559,725592,0.2021484375,1584854559725592
14392,1584854559,826498,1584854559,826536,1584854559,825161,0.2060546875,1584854559825161
14393,1584854559,926958,1584854559,927021,1584854559,925057,0.208984375,1584854559925057
14394,1584854560,48129,1584854560,48169,1584854560,44903,0.212890625,1584854560044903
14395,1584854560,153763,1584854560,153897,1584854560,144893,0.212890625,1584854560144893
14396,1584854560,246222,1584854560,246245,1584854560,245133,0.212890625,1584854560245133
14397,1584854560,346202,1584854560,346224,1584854560,344894,0.212890625,1584854560344894
14398,1584854560,444947,1584854560,444970,1584854560,444902,0.197265625,1584854560444902
14399,1584854560,545269,1584854560,545487,1584854560,545143,0.1904296875,1584854560545143
14400,1584854560,646171,1584854560,646193,1584854560,644894,0.1923828125,1584854560644894
14401,1584854560,747877,1584854560,747917,1584854560,744857,0.2080078125,1584854560744857
14402,1584854560,846855,1584854560,846878,1584854560,845139,0.2236328125,1584854560845139
14403,1584854560,945487,1584854560,945509,1584854560,944916,0.24609375,1584854560944916
14404,1584854561,45009,1584854561,45031,1584854561,44872,0.2783203125,1584854561044872
14405,1584854561,145539,1584854561,145561,1584854561,145159,0.29296875,1584854561145159
14406,1584854561,245303,1584854561,245462,1584854561,245145,0.2939453125,1584854561245145
14407,1584854561,346083,1584854561,346124,1584854561,344851,0.2939453125,1584854561344851
14408,1584854561,452438,1584854561,452480,1584854561,445165,0.294921875,1584854561445165
14409,1584854561,546712,1584854561,546751,1584854561,544924,0.294921875,1584854561544924
14410,1584854561,649707,1584854561,649730,1584854561,644911,0.2734375,1584854561644911
14411,1584854561,748919,1584854561,749053,1584854561,745153,0.2158203125,1584854561745153
14412,1584854561,845066,1584854561,845088,1584854561,844916,0.16015625,1584854561844916
14413,1584854561,945167,1584854561,945190,1584854561,944903,0.1376953125,1584854561944903
14414,1584854562,52069,1584854562,52092,1584854562,45172,0.111328125,1584854562045172
14415,1584854562,150231,1584854562,150288,1584854562,144934,0.037109375,1584854562144934
14416,1584854562,246268,1584854562,246308,1584854562,244886,0.0146484375,1584854562244886
14417,1584854562,347007,1584854562,347111,1584854562,345182,0.060546875,1584854562345182
14418,1584854562,445774,1584854562,445796,1584854562,445169,0.0849609375,1584854562445169
14419,1584854562,545199,1584854562,545222,1584854562,544913,0.0654296875,1584854562544913
14420,1584854562,645551,1584854562,645575,1584854562,645178,0.048828125,1584854562645178
14421,1584854562,745004,1584854562,745025,1584854562,744938,0.0478515625,1584854562744938
14422,1584854562,845127,1584854562,845147,1584854562,844950,0.046875,1584854562844950
14423,1584854562,945283,1584854562,945303,1584854562,945181,0.0439453125,1584854562945181
14424,1584854563,58770,1584854563,58805,1584854563,44936,0.0439453125,1584854563044936
14425,1584854563,145728,1584854563,145751,1584854563,144916,0.0439453125,1584854563144916
14426,1584854563,245226,1584854563,245246,1584854563,245189,0.04296875,1584854563245189
14427,1584854563,345096,1584854563,345120,1584854563,344956,0.04296875,1584854563344956
14428,1584854563,445764,1584854563,445795,1584854563,444963,0.04296875,1584854563444963
14429,1584854563,545233,1584854563,545270,1584854563,545182,0.04296875,1584854563545182
14430,1584854563,645606,1584854563,645627,1584854563,644963,0.04296875,1584854563644963
14431,1584854563,745775,1584854563,745832,1584854563,744952,0.0419921875,1584854563744952
14432,1584854563,845987,1584854563,846008,1584854563,845227,0.04296875,1584854563845227
14433,1584854563,945015,1584854563,945036,1584854563,944944,0.0419921875,1584854563944944
14434,1584854564,45535,1584854564,45572,1584854564,44958,0.0419921875,1584854564044958
14435,1584854564,145240,1584854564,145260,1584854564,145203,0.041015625,1584854564145203
14436,1584854564,245109,1584854564,245133,1584854564,244960,0.041015625,1584854564244960
14437,1584854564,345797,1584854564,345834,1584854564,344947,0.041015625,1584854564344947
14438,1584854564,446091,1584854564,446226,1584854564,445197,0.041015625,1584854564445197
14439,1584854564,546091,1584854564,546204,1584854564,545188,0.041015625,1584854564545188
14440,1584854564,645086,1584854564,645121,1584854564,644939,0.0400390625,1584854564644939
14441,1584854564,745412,1584854564,745541,1584854564,745217,0.0400390625,1584854564745217
14442,1584854564,845115,1584854564,845138,1584854564,844956,0.0400390625,1584854564844956
14443,1584854564,945217,1584854564,945248,1584854564,944954,0.0390625,1584854564944954
14444,1584854565,45532,1584854565,45556,1584854565,45215,0.0380859375,1584854565045215
14445,1584854565,146848,1584854565,146972,1584854565,145216,0.0380859375,1584854565145216
14446,1584854565,246322,1584854565,246346,1584854565,244937,0.0380859375,1584854565244937
14447,1584854565,346963,1584854565,347000,1584854565,345221,0.03515625,1584854565345221
14448,1584854565,446348,1584854565,446440,1584854565,444981,0.0322265625,1584854565444981
14449,1584854565,547537,1584854565,547557,1584854565,544971,0.0322265625,1584854565544971
14450,1584854565,645868,1584854565,645888,1584854565,645232,0.03125,1584854565645232
14451,1584854565,745535,1584854565,745560,1584854565,745226,0.0263671875,1584854565745226
14452,1584854565,845078,1584854565,845102,1584854565,844994,0.0263671875,1584854565844994
14453,1584854565,945743,1584854565,945768,1584854565,945236,0.0263671875,1584854565945236
14454,1584854566,46797,1584854566,46820,1584854566,45220,0.0263671875,1584854566045220
14455,1584854566,149092,1584854566,149147,1584854566,144945,0.0263671875,1584854566144945
14456,1584854566,246750,1584854566,246812,1584854566,245271,0.0263671875,1584854566245271
14457,1584854566,347791,1584854566,347825,1584854566,344995,0.025390625,1584854566344995
14458,1584854566,446089,1584854566,446123,1584854566,444981,0.0634765625,1584854566444981
14459,1584854566,545611,1584854566,545635,1584854566,545235,0.150390625,1584854566545235
14460,1584854566,655877,1584854566,655900,1584854566,645224,0.2412109375,1584854566645224
14461,1584854566,755957,1584854566,756001,1584854566,744987,0.283203125,1584854566744987
14462,1584854566,846714,1584854566,846773,1584854566,845238,0.2734375,1584854566845238
14463,1584854566,950516,1584854566,950564,1584854566,945239,0.21875,1584854566945239
14464,1584854567,46223,1584854567,46246,1584854567,44980,0.150390625,1584854567044980
14465,1584854567,181099,1584854567,181138,1584854567,145240,0.1240234375,1584854567145240
14466,1584854567,267768,1584854567,267811,1584854567,265734,0.1181640625,1584854567265734
14467,1584854567,366075,1584854567,366098,1584854567,365438,0.109375,1584854567365438
14468,1584854567,467102,1584854567,467129,1584854567,465993,0.0869140625,1584854567465993
14469,1584854567,566636,1584854567,566667,1584854567,565431,0.0634765625,1584854567565431
14470,1584854567,666859,1584854567,666943,1584854567,665483,0.0546875,1584854567665483
14471,1584854567,766410,1584854567,766440,1584854567,765998,0.0537109375,1584854567765998
14472,1584854567,923749,1584854567,923783,1584854567,905290,0.0498046875,1584854567905290
14473,1584854568,45791,1584854568,45814,1584854568,45269,0.046875,1584854568045269
14474,1584854568,161636,1584854568,161702,1584854568,145259,0.0458984375,1584854568145259
14475,1584854568,245601,1584854568,245627,1584854568,245038,0.0458984375,1584854568245038
14476,1584854568,346870,1584854568,347037,1584854568,345297,0.044921875,1584854568345297
14477,1584854568,445128,1584854568,445150,1584854568,445035,0.0380859375,1584854568445035
14478,1584854568,546292,1584854568,546314,1584854568,545016,0.0341796875,1584854568545016
14479,1584854568,663478,1584854568,663535,1584854568,645271,0.0322265625,1584854568645271
14480,1584854568,747381,1584854568,747474,1584854568,745270,0.0322265625,1584854568745270
14481,1584854568,846697,1584854568,846738,1584854568,845060,0.0322265625,1584854568845060
14482,1584854568,947310,1584854568,947339,1584854568,945285,0.0322265625,1584854568945285
14483,1584854569,47338,1584854569,47364,1584854569,45273,0.0263671875,1584854569045273
14484,1584854569,146200,1584854569,146239,1584854569,145034,0.0205078125,1584854569145034
14485,1584854569,245572,1584854569,245594,1584854569,245274,0.009765625,1584854569245274
14486,1584854569,345670,1584854569,345693,1584854569,345269,-0.001953125,1584854569345269
14487,1584854569,446259,1584854569,446282,1584854569,445039,-0.001953125,1584854569445039
14488,1584854569,547135,1584854569,547228,1584854569,545291,-0.001953125,1584854569545291
14489,1584854569,646903,1584854569,647038,1584854569,645277,-0.001953125,1584854569645277
14490,1584854569,746380,1584854569,746403,1584854569,745058,-0.001953125,1584854569745058
14491,1584854569,845840,1584854569,845863,1584854569,845328,-0.001953125,1584854569845328
14492,1584854569,945963,1584854569,946046,1584854569,945287,-0.001953125,1584854569945287
14493,1584854570,45223,1584854570,45246,1584854570,45073,-0.001953125,1584854570045073
14494,1584854570,145725,1584854570,145816,1584854570,145302,-0.001953125,1584854570145302
14495,1584854570,245684,1584854570,245707,1584854570,245295,-0.001953125,1584854570245295
14496,1584854570,346231,1584854570,346253,1584854570,345074,-0.001953125,1584854570345074
14497,1584854570,445706,1584854570,445744,1584854570,445297,-0.001953125,1584854570445297
14498,1584854570,545926,1584854570,546063,1584854570,545289,-0.001953125,1584854570545289
14499,1584854570,646427,1584854570,646536,1584854570,645090,-0.001953125,1584854570645090
14500,1584854570,745738,1584854570,745819,1584854570,745316,-0.001953125,1584854570745316
14501,1584854570,846133,1584854570,846159,1584854570,845290,-0.001953125,1584854570845290
14502,1584854570,945672,1584854570,945697,1584854570,945045,-0.001953125,1584854570945045
14503,1584854571,45887,1584854571,45942,1584854571,45343,-0.001953125,1584854571045343
14504,1584854571,145724,1584854571,145811,1584854571,145293,-0.001953125,1584854571145293
14505,1584854571,251449,1584854571,251487,1584854571,245090,-0.001953125,1584854571245090
14506,1584854571,352669,1584854571,353179,1584854571,345317,-0.001953125,1584854571345317
14507,1584854571,446841,1584854571,446879,1584854571,445305,-0.00390625,1584854571445305
14508,1584854571,546406,1584854571,546444,1584854571,545077,-0.00390625,1584854571545077
14509,1584854571,646343,1584854571,646365,1584854571,645320,-0.00390625,1584854571645320
14510,1584854571,746812,1584854571,746841,1584854571,745313,0.00390625,1584854571745313
14511,1584854571,845258,1584854571,845406,1584854571,845072,0.04296875,1584854571845072
14512,1584854571,945857,1584854571,945885,1584854571,945310,0.0615234375,1584854571945310
14513,1584854572,45563,1584854572,45607,1584854572,45297,0.0576171875,1584854572045297
14514,1584854572,146624,1584854572,146647,1584854572,145100,0.0419921875,1584854572145100
14515,1584854572,261170,1584854572,261195,1584854572,245336,0.0390625,1584854572245336
14516,1584854572,347307,1584854572,347330,1584854572,345314,0.0390625,1584854572345314
14517,1584854572,445689,1584854572,445713,1584854572,445101,0.0390625,1584854572445101
14518,1584854572,546792,1584854572,546815,1584854572,545320,0.0390625,1584854572545320
14519,1584854572,645612,1584854572,645661,1584854572,645316,0.0390625,1584854572645316
14520,1584854572,747097,1584854572,747130,1584854572,745089,0.0126953125,1584854572745089
14521,1584854572,845537,1584854572,845618,1584854572,845332,-0.01171875,1584854572845332
14522,1584854572,946107,1584854572,946129,1584854572,945316,-0.015625,1584854572945316
14523,1584854573,46310,1584854573,46350,1584854573,45115,-0.033203125,1584854573045115
14524,1584854573,164032,1584854573,164055,1584854573,145331,-0.0625,1584854573145331
14525,1584854573,246902,1584854573,246926,1584854573,245351,-0.0634765625,1584854573245351
14526,1584854573,346444,1584854573,346512,1584854573,345069,-0.0458984375,1584854573345069
14527,1584854573,445917,1584854573,445943,1584854573,445396,-0.0302734375,1584854573445396
14528,1584854573,545900,1584854573,545926,1584854573,545355,-0.0302734375,1584854573545355
14529,1584854573,645247,1584854573,645270,1584854573,645116,-0.0302734375,1584854573645116
14530,1584854573,746410,1584854573,746471,1584854573,745374,-0.029296875,1584854573745374
14531,1584854573,846668,1584854573,846707,1584854573,845339,-0.02734375,1584854573845339
14532,1584854573,946405,1584854573,946428,1584854573,945114,-0.0234375,1584854573945114
14533,1584854574,46918,1584854574,46941,1584854574,45356,-0.0224609375,1584854574045356
14534,1584854574,152279,1584854574,152335,1584854574,145340,-0.0205078125,1584854574145340
14535,1584854574,246008,1584854574,246035,1584854574,245129,-0.0205078125,1584854574245129
14536,1584854574,346890,1584854574,346913,1584854574,345368,-0.0126953125,1584854574345368
